outlet_id,file_name,rank,suspicion_score,flagged,kind,consensus,z,reason
outlet_867ffca6,image_0004.jpg,3,0.0027,0,scored,0.789,-1.17,
outlet_867ffca6,image_0015.jpg,4,0.0019,0,scored,0.809,-0.40,
outlet_867ffca6,image_0001.jpg,5,0.0018,0,scored,0.813,-0.26,
outlet_867ffca6,image_0006.jpg,6,0.0016,0,scored,0.820,0.00,
outlet_867ffca6,image_0009.jpg,7,0.0014,0,scored,0.825,0.20,
outlet_867ffca6,image_0005.jpg,8,0.0014,0,scored,0.826,0.25,
outlet_867ffca6,image_0013.jpg,9,0.0013,0,scored,0.828,0.31,
outlet_867ffca6,image_0007.jpg,10,0.0012,0,scored,0.831,0.42,
outlet_867ffca6,image_0008.jpg,11,0.0011,0,scored,0.838,0.67,
outlet_867ffca6,image_0010.jpg,12,0.0011,0,scored,0.838,0.70,
outlet_867ffca6,image_0014.jpg,13,0.0008,0,scored,0.854,1.29,
outlet_867ffca6,image_0011.jpg,14,0.0000,0,scored,0.470,-13.14,
outlet_867ffca6,image_0012.jpg,15,0.0000,0,scored,0.753,-2.51,
outlet_875df2f2,image_0004.jpg,1,0.0953,0,scored,0.512,-2.13,
outlet_875df2f2,image_0009.jpg,2,0.0816,0,scored,0.539,-1.85,
outlet_875df2f2,image_0007.jpg,3,0.0567,0,scored,0.591,-1.32,
outlet_875df2f2,image_0006.jpg,4,0.0265,0,scored,0.647,-0.74,
outlet_875df2f2,image_0001.jpg,5,0.0093,0,scored,0.709,-0.09,
outlet_875df2f2,image_0005.jpg,6,0.0090,0,scored,0.711,-0.07,
outlet_875df2f2,image_0008.jpg,7,0.0081,0,scored,0.718,0.00,
outlet_875df2f2,image_0012.jpg,8,0.0078,0,scored,0.721,0.02,
outlet_875df2f2,image_0013.jpg,9,0.0036,0,scored,0.772,0.55,
outlet_875df2f2,image_0003.jpg,10,0.0033,0,scored,0.778,0.61,
outlet_875df2f2,image_0011.jpg,11,0.0030,0,scored,0.784,0.67,
outlet_875df2f2,image_0002.jpg,12,0.0027,0,scored,0.789,0.73,
outlet_875df2f2,image_0010.jpg,13,0.0018,0,scored,0.811,0.95,
outlet_89fe040d,image_0002.jpg,1,0.6956,1,scored,0.339,-8.28,Median similarity to peers 0.34 vs folder median 0.80 (modified z = -8.3; absolute floor 0.27). Scene reads as 'poster close-up' while 19/23 peers read as 'storefront'. Signage text 'ডবিল | করন | বিকাশ' shares 1/15 tokens with outlet signage ('স | বিকাশ | খোলা;'). No geometric match to nearest peers (max 6 SIFT inliers).
outlet_89fe040d,image_0007.jpg,2,0.4375,1,scored,0.422,-6.78,Median similarity to peers 0.42 vs folder median 0.80 (modified z = -6.8; absolute floor 0.27). Same scene type as peers ('storefront') but not the same place. Signage text '9 | ন্ | 9' shares 0/4 tokens with outlet signage ('স | বিকাশ | খোলা;'). No geometric match to nearest peers (max 14 SIFT inliers).
outlet_89fe040d,image_0008.jpg,3,0.4035,1,scored,0.421,-6.80,Median similarity to peers 0.42 vs folder median 0.80 (modified z = -6.8; absolute floor 0.27). Scene reads as 'restaurant' while 19/23 peers read as 'storefront'. Signage text '১৪৯০ | ক্যশ আউটে | সুবিধা ডাবল @০' shares 6/8 tokens with outlet signage ('স | বিকাশ | খোলা;'). No geometric match to nearest peers (max 19 SIFT inliers).
outlet_89fe040d,image_0006.jpg,4,0.3000,1,duplicate,nan,nan,Identical copy of image_0005.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_89fe040d,image_0011.jpg,5,0.0131,0,scored,0.688,-2.00,
outlet_89fe040d,image_0009.jpg,6,0.0068,0,scored,0.730,-1.23,
outlet_89fe040d,image_0016.jpg,7,0.0060,0,scored,0.740,-1.07,
outlet_89fe040d,image_0010.jpg,8,0.0052,0,scored,0.749,-0.90,
outlet_89fe040d,image_0001.jpg,9,0.0041,0,scored,0.764,-0.62,
outlet_89fe040d,image_0025.jpg,10,0.0027,0,scored,0.790,-0.16,
outlet_89fe040d,image_0023.jpg,11,0.0024,0,scored,0.797,-0.03,
outlet_89fe040d,image_0013.jpg,12,0.0022,0,scored,0.801,0.03,
outlet_89fe040d,image_0005.jpg,13,0.0022,0,scored,0.802,0.06,
outlet_89fe040d,image_0022.jpg,14,0.0022,0,scored,0.802,0.06,
outlet_89fe040d,image_0017.jpg,15,0.0019,0,scored,0.808,0.16,
outlet_89fe040d,image_0014.jpg,16,0.0019,0,scored,0.809,0.18,
outlet_89fe040d,image_0024.jpg,17,0.0016,0,scored,0.817,0.33,
outlet_89fe040d,image_0019.jpg,18,0.0014,0,scored,0.825,0.48,
outlet_89fe040d,image_0012.jpg,19,0.0014,0,scored,0.826,0.48,
outlet_89fe040d,image_0021.jpg,20,0.0014,0,scored,0.826,0.48,
outlet_89fe040d,image_0015.jpg,21,0.0010,0,scored,0.839,0.73,
outlet_89fe040d,image_0018.jpg,22,0.0009,0,scored,0.845,0.83,
outlet_89fe040d,image_0020.jpg,23,0.0008,0,scored,0.850,0.92,
outlet_89fe040d,image_0004.jpg,24,0.0000,0,scored,0.238,-10.08,
outlet_89fe040d,image_0003.jpg,25,0.0000,0,scored,0.423,-6.76,
outlet_8c4b499e,image_0007.jpg,1,0.0312,0,scored,0.637,-0.93,
outlet_8c4b499e,image_0005.jpg,2,0.0071,0,scored,0.728,0.00,
outlet_8c4b499e,image_0004.jpg,3,0.0045,0,scored,0.758,0.31,
outlet_8c4b499e,image_0003.jpg,4,0.0042,0,scored,0.764,0.36,
outlet_8c4b499e,image_0009.jpg,5,0.0038,0,scored,0.770,0.42,
outlet_8c4b499e,image_0008.jpg,6,0.0025,0,scored,0.794,0.67,
outlet_8c4b499e,image_0001.jpg,7,0.0000,0,scored,0.164,-5.74,
outlet_8c4b499e,image_0006.jpg,8,0.0000,0,scored,0.220,-5.17,
outlet_8c4b499e,image_0002.jpg,9,0.0000,0,scored,0.192,-5.45,
outlet_8cae84d2,image_0003.jpg,1,0.0175,0,scored,0.671,-2.46,
outlet_8cae84d2,image_0005.jpg,2,0.0051,0,scored,0.751,-1.05,
outlet_8cae84d2,image_0001.jpg,3,0.0038,0,scored,0.769,-0.73,
outlet_8cae84d2,image_0006.jpg,4,0.0019,0,scored,0.809,-0.03,
outlet_8cae84d2,image_0004.jpg,5,0.0018,0,scored,0.812,0.03,
outlet_8cae84d2,image_0002.jpg,6,0.0017,0,scored,0.814,0.06,
outlet_8cae84d2,image_0007.jpg,7,0.0009,0,scored,0.845,0.61,
outlet_8cae84d2,image_0008.jpg,8,0.0008,0,scored,0.854,0.77,
outlet_927fbbbb,image_0002_1.jpg,1,0.5294,0,scored,0.104,-2.14,
outlet_927fbbbb,image_0006.jpg,2,0.2376,0,scored,0.311,-0.85,
outlet_927fbbbb,image_0001_1.jpg,3,0.2227,0,scored,0.355,-0.58,
outlet_927fbbbb,image_0005.jpg,4,0.2140,0,scored,0.401,-0.29,
outlet_927fbbbb,image_0001.jpg,5,0.1057,0,scored,0.495,0.29,
outlet_927fbbbb,image_0004.jpg,6,0.1011,0,scored,0.503,0.34,
outlet_927fbbbb,image_0003.jpg,7,0.0662,0,scored,0.572,0.77,
outlet_927fbbbb,image_0002.jpg,8,0.0203,0,scored,0.662,1.33,
outlet_9486512c,image_0003.jpg,1,0.0045,0,scored,0.758,-0.82,
outlet_9486512c,image_0005.jpg,2,0.0042,0,scored,0.763,-0.68,
outlet_9486512c,image_0008.jpg,3,0.0035,0,scored,0.773,-0.42,
outlet_9486512c,image_0002.jpg,4,0.0027,0,scored,0.790,0.00,
outlet_9486512c,image_0006.jpg,5,0.0027,0,scored,0.790,0.00,
outlet_9486512c,image_0001.jpg,6,0.0016,0,scored,0.817,0.66,
outlet_9486512c,image_0004.jpg,7,0.0016,0,scored,0.818,0.71,
outlet_9486512c,image_0007.jpg,8,0.0009,0,scored,0.848,1.45,
outlet_94a1339f,image_0001.jpg,1,0.1735,0,scored,0.427,-1.40,
outlet_94a1339f,image_0006.jpg,2,0.1229,0,scored,0.471,-0.99,
outlet_94a1339f,image_0003.jpg,3,0.1153,0,scored,0.481,-0.89,
outlet_94a1339f,image_0005.jpg,4,0.0910,0,scored,0.520,-0.51,
outlet_94a1339f,image_0012.jpg,5,0.0876,0,scored,0.527,-0.45,
outlet_94a1339f,image_0009.jpg,6,0.0654,0,scored,0.574,-0.00,
outlet_94a1339f,image_0002.jpg,7,0.0654,0,scored,0.574,0.00,
outlet_94a1339f,image_0004.jpg,8,0.0318,0,scored,0.636,0.59,
outlet_94a1339f,image_0008.jpg,9,0.0318,0,scored,0.636,0.59,
outlet_94a1339f,image_0010.jpg,10,0.0239,0,scored,0.653,0.76,
outlet_94a1339f,image_0007.jpg,11,0.0201,0,scored,0.663,0.85,
outlet_94a1339f,image_0011.jpg,12,0.0165,0,scored,0.674,0.96,
outlet_95569b27,image_0004.jpg,1,0.0015,0,scored,0.822,-0.67,
outlet_95569b27,image_0011.jpg,2,0.0014,0,scored,0.827,-0.49,
outlet_95569b27,image_0001.jpg,3,0.0012,0,scored,0.835,-0.17,
outlet_95569b27,image_0002.jpg,4,0.0011,0,scored,0.839,0.00,
outlet_95569b27,image_0006.jpg,5,0.0010,0,scored,0.842,0.11,
outlet_95569b27,image_0010.jpg,6,0.0008,0,scored,0.854,0.60,
outlet_95569b27,image_0007.jpg,7,0.0007,0,scored,0.858,0.77,
outlet_95569b27,image_0008.jpg,8,0.0005,0,scored,0.873,1.36,
outlet_95569b27,image_0009.jpg,9,0.0004,0,scored,0.876,1.51,
outlet_95569b27,image_0005.jpg,10,0.0002,0,scored,0.739,-4.02,
outlet_95569b27,image_0003.jpg,11,0.0000,0,scored,0.697,-5.74,
outlet_956b57b6,image_0003.jpg,1,0.0125,0,scored,0.691,-1.65,
outlet_956b57b6,image_0005.jpg,2,0.0080,0,scored,0.719,-0.85,
outlet_956b57b6,image_0001.jpg,3,0.0065,0,scored,0.734,-0.44,
outlet_956b57b6,image_0007.jpg,4,0.0051,0,scored,0.750,0.00,
outlet_956b57b6,image_0004.jpg,5,0.0038,0,scored,0.770,0.56,
outlet_956b57b6,image_0002.jpg,6,0.0035,0,scored,0.774,0.67,
outlet_956b57b6,image_0006.jpg,7,0.0034,0,scored,0.777,0.76,
outlet_9587ffc0,image_0008.jpg,1,0.0038,0,scored,0.770,-0.93,
outlet_9587ffc0,image_0003.jpg,2,0.0034,0,scored,0.776,-0.73,
outlet_9587ffc0,image_0011.jpg,3,0.0033,0,scored,0.778,-0.68,
outlet_9587ffc0,image_0004.jpg,4,0.0029,0,scored,0.786,-0.44,
outlet_9587ffc0,image_0005.jpg,5,0.0023,0,scored,0.799,-0.04,
outlet_9587ffc0,image_0002.jpg,6,0.0022,0,scored,0.802,0.04,
outlet_9587ffc0,image_0012.jpg,7,0.0021,0,scored,0.803,0.08,
outlet_9587ffc0,image_0006.jpg,8,0.0021,0,scored,0.804,0.13,
outlet_9587ffc0,image_0007.jpg,9,0.0015,0,scored,0.822,0.67,
outlet_9587ffc0,image_0010.jpg,10,0.0014,0,scored,0.826,0.80,
outlet_9587ffc0,image_0009.jpg,11,0.0009,0,scored,0.848,1.47,
outlet_9587ffc0,image_0001.jpg,12,0.0000,0,scored,0.718,-2.53,
outlet_96903c66,image_0002.jpg,1,0.3000,1,duplicate,nan,nan,Identical copy of image_0001.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_96903c66,image_0004.jpg,2,0.3000,1,duplicate,nan,nan,Identical copy of image_0003.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_96903c66,image_0006.jpg,3,0.3000,1,duplicate,nan,nan,Identical copy of image_0005.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_96903c66,image_0008.jpg,4,0.3000,1,duplicate,nan,nan,Identical copy of image_0007.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_96903c66,image_0011.jpg,5,0.3000,1,duplicate,nan,nan,Identical copy of image_0010.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_96903c66,image_0005.jpg,6,0.1760,0,scored,0.426,-0.67,
outlet_96903c66,image_0014.jpg,7,0.1756,0,scored,0.426,-0.67,
outlet_96903c66,image_0003.jpg,8,0.1751,0,scored,0.426,-0.66,
outlet_96903c66,image_0009.jpg,9,0.1336,0,scored,0.459,0.00,
outlet_96903c66,image_0016.jpg,10,0.1286,0,scored,0.464,0.11,
outlet_96903c66,image_0001.jpg,11,0.1190,0,scored,0.476,0.36,
outlet_96903c66,image_0012.jpg,12,0.1185,0,scored,0.477,0.37,
outlet_96903c66,image_0015.jpg,13,0.0919,0,scored,0.518,1.22,
outlet_96903c66,image_0010.jpg,14,0.0915,0,scored,0.519,1.24,
outlet_96903c66,image_0007.jpg,15,0.0910,0,scored,0.520,1.26,
outlet_96903c66,image_0018.jpg,16,0.0028,0,scored,0.142,-6.48,
outlet_96903c66,image_0017.jpg,17,0.0014,0,scored,0.242,-4.43,
outlet_96903c66,image_0013.jpg,18,0.0001,0,scored,0.332,-2.59,
outlet_9c031b9b,image_0003_1.jpg,1,0.8513,1,scored,0.131,-13.23,Median similarity to peers 0.13 vs folder median 0.71 (modified z = -13.2; absolute floor 0.27). Same scene type as peers ('closed shutter') but not the same place. Signage text '01852-470162 | 01707-398776 | প্রোঃ' shares 0/12 tokens with outlet signage ('MYMENSINGH | CHAMPIONS | ৫০ জন'). No geometric match to nearest peers (max 11 SIFT inliers).
outlet_9c031b9b,image_0004_1.jpg,2,0.7718,1,scored,0.279,-9.83,"Median similarity to peers 0.28 vs folder median 0.71 (modified z = -9.8; absolute floor 0.27). Scene reads as 'storefront' while 10/18 peers read as 'closed shutter'. No readable signage text, while peers show 'MYMENSINGH | CHAMPIONS | ৫০ জন'. No geometric match to nearest peers (max 7 SIFT inliers)."
outlet_9c031b9b,image_0002_1.jpg,3,0.7425,1,scored,0.239,-10.75,"Median similarity to peers 0.24 vs folder median 0.71 (modified z = -10.8; absolute floor 0.27). Same scene type as peers ('closed shutter') but not the same place. Signage text 'বা | প্যান্ট, | ফতুয়া' shares 0/8 tokens with outlet signage ('MYMENSINGH | CHAMPIONS | ৫০ জন'). No geometric match to nearest peers (max 10 SIFT inliers)."
outlet_9c031b9b,image_0012.jpg,4,0.0434,0,scored,0.614,-2.13,
outlet_9c031b9b,image_0001_1.jpg,5,0.0214,0,scored,0.112,-13.68,
outlet_9c031b9b,image_0004.jpg,6,0.0183,0,scored,0.668,-0.88,
outlet_9c031b9b,image_0006.jpg,7,0.0118,0,scored,0.694,-0.29,
outlet_9c031b9b,image_0013.jpg,8,0.0101,0,scored,0.704,-0.06,
outlet_9c031b9b,image_0011.jpg,9,0.0097,0,scored,0.706,0.00,
outlet_9c031b9b,image_0002.jpg,10,0.0092,0,scored,0.710,0.08,
outlet_9c031b9b,image_0014.jpg,11,0.0089,0,scored,0.712,0.13,
outlet_9c031b9b,image_0003.jpg,12,0.0084,0,scored,0.716,0.23,
outlet_9c031b9b,image_0015.jpg,13,0.0073,0,scored,0.725,0.43,
outlet_9c031b9b,image_0008.jpg,14,0.0066,0,scored,0.732,0.60,
outlet_9c031b9b,image_0009.jpg,15,0.0066,0,scored,0.733,0.60,
outlet_9c031b9b,image_0007.jpg,16,0.0063,0,scored,0.736,0.67,
outlet_9c031b9b,image_0010.jpg,17,0.0060,0,scored,0.739,0.75,
outlet_9c031b9b,image_0001.jpg,18,0.0043,0,scored,0.762,1.28,
outlet_9c031b9b,image_0005.jpg,19,0.0000,0,scored,0.583,-2.83,
outlet_9e5d2ebe,image_0007.jpg,1,0.3000,1,duplicate,nan,nan,Identical copy of image_0006.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_9e5d2ebe,image_0009.jpg,2,0.0069,0,scored,0.730,-1.63,
outlet_9e5d2ebe,image_0002.jpg,3,0.0049,0,scored,0.641,-3.61,
outlet_9e5d2ebe,image_0006.jpg,4,0.0031,0,scored,0.782,-0.47,
outlet_9e5d2ebe,image_0003.jpg,5,0.0021,0,scored,0.802,-0.01,
outlet_9e5d2ebe,image_0005.jpg,6,0.0021,0,scored,0.803,0.01,
outlet_9e5d2ebe,image_0001.jpg,7,0.0013,0,scored,0.827,0.56,
outlet_9e5d2ebe,image_0004.jpg,8,0.0011,0,scored,0.838,0.79,
outlet_9e5d2ebe,image_0008.jpg,9,0.0010,0,scored,0.843,0.91,
outlet_9f1d1b48,image_0003.jpg,1,0.5101,0,scored,0.094,-2.07,
outlet_9f1d1b48,image_0008.jpg,2,0.4942,0,scored,0.084,-2.12,
outlet_9f1d1b48,image_0007.jpg,3,0.4393,0,scored,0.164,-1.71,
outlet_9f1d1b48,image_0006.jpg,4,0.3793,0,scored,0.185,-1.60,
outlet_9f1d1b48,image_0005.jpg,5,0.3000,1,duplicate,nan,nan,Identical copy of image_0004.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_9f1d1b48,image_0003_1.jpg,6,0.2824,0,scored,0.282,-1.11,
outlet_9f1d1b48,image_0002_1.jpg,7,0.2265,0,scored,0.367,-0.67,
outlet_9f1d1b48,image_0004_1.jpg,8,0.2207,0,scored,0.345,-0.79,
outlet_9f1d1b48,image_0001_1.jpg,9,0.2206,0,scored,0.342,-0.80,
outlet_9f1d1b48,image_0001.jpg,10,0.1711,0,scored,0.429,-0.36,
outlet_9f1d1b48,image_0017.jpg,11,0.1563,0,scored,0.439,-0.31,
outlet_9f1d1b48,image_0011.jpg,12,0.1032,0,scored,0.499,0.00,
outlet_9f1d1b48,image_0014.jpg,13,0.1003,0,scored,0.504,0.02,
outlet_9f1d1b48,image_0004.jpg,14,0.0725,0,scored,0.559,0.30,
outlet_9f1d1b48,image_0018.jpg,15,0.0695,0,scored,0.565,0.34,
outlet_9f1d1b48,image_0016.jpg,16,0.0492,0,scored,0.604,0.53,
outlet_9f1d1b48,image_0009.jpg,17,0.0470,0,scored,0.608,0.55,
outlet_9f1d1b48,image_0010.jpg,18,0.0458,0,scored,0.610,0.57,
outlet_9f1d1b48,image_0002.jpg,19,0.0405,0,scored,0.619,0.61,
outlet_9f1d1b48,image_0012.jpg,20,0.0189,0,scored,0.666,0.85,
outlet_9f1d1b48,image_0013.jpg,21,0.0158,0,scored,0.677,0.91,
outlet_9f1d1b48,image_0015.jpg,22,0.0097,0,scored,0.706,1.06,
outlet_aa2e6f06,image_0006.jpg,1,0.3000,1,duplicate,nan,nan,Identical copy of image_0005.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_aa2e6f06,image_0004.jpg,2,0.2647,0,scored,0.292,-2.44,
outlet_aa2e6f06,image_0002.jpg,3,0.1343,0,scored,0.458,-0.69,
outlet_aa2e6f06,image_0003.jpg,4,0.1267,0,scored,0.466,-0.60,
outlet_aa2e6f06,image_0005.jpg,5,0.0618,0,scored,0.581,0.60,
outlet_aa2e6f06,image_0001.jpg,6,0.0593,0,scored,0.586,0.66,
outlet_aa2e6f06,image_0007.jpg,7,0.0453,0,scored,0.611,0.92,
outlet_aa55187a,image_0003_1.jpg,1,0.7038,1,scored,0.383,-3.28,"Median similarity to peers 0.38 vs folder median 0.70 (modified z = -3.3; absolute floor 0.27). Scene reads as 'restaurant' while 13/14 peers read as 'closed shutter'. No readable signage text, while peers show 'হাজার | AHAD GADGET | AHAD GAD'. No geometric match to nearest peers (max 6 SIFT inliers)."
outlet_aa55187a,image_0004.jpg,2,0.1036,0,scored,0.499,-2.10,
outlet_aa55187a,image_0006.jpg,3,0.0335,0,scored,0.632,-0.73,
outlet_aa55187a,image_0011.jpg,4,0.0150,0,scored,0.680,-0.24,
outlet_aa55187a,image_0002.jpg,5,0.0102,0,scored,0.704,0.00,
outlet_aa55187a,image_0007.jpg,6,0.0079,0,scored,0.720,0.17,
outlet_aa55187a,image_0001.jpg,7,0.0072,0,scored,0.727,0.24,
outlet_aa55187a,image_0001_1.jpg,8,0.0068,0,scored,0.363,-3.48,
outlet_aa55187a,image_0010.jpg,9,0.0066,0,scored,0.733,0.30,
outlet_aa55187a,image_0003.jpg,10,0.0055,0,scored,0.745,0.42,
outlet_aa55187a,image_0008.jpg,11,0.0048,0,scored,0.754,0.52,
outlet_aa55187a,image_0009.jpg,12,0.0038,0,scored,0.770,0.67,
outlet_aa55187a,image_0005.jpg,13,0.0036,0,scored,0.773,0.71,
outlet_aa55187a,image_0001_1_1.jpg,14,0.0000,0,scored,0.173,-5.43,
outlet_aa55187a,image_0002_1.jpg,15,0.0000,0,scored,0.219,-4.96,
outlet_aa9c72d7,image_0005.jpg,1,0.0898,0,scored,0.105,-19.68,
outlet_aa9c72d7,image_0006.jpg,2,0.0583,0,scored,0.171,-17.85,
outlet_aa9c72d7,image_0013.jpg,3,0.0072,0,scored,0.727,-2.46,
outlet_aa9c72d7,image_0002.jpg,4,0.0049,0,scored,0.754,-1.72,
outlet_aa9c72d7,image_0017.jpg,5,0.0038,0,scored,0.770,-1.28,
outlet_aa9c72d7,image_0014.jpg,6,0.0033,0,scored,0.779,-1.03,
outlet_aa9c72d7,image_0015.jpg,7,0.0026,0,scored,0.791,-0.67,
outlet_aa9c72d7,image_0020.jpg,8,0.0026,0,scored,0.791,-0.67,
outlet_aa9c72d7,image_0011.jpg,9,0.0017,0,scored,0.814,-0.06,
outlet_aa9c72d7,image_0012.jpg,10,0.0017,0,scored,0.815,-0.01,
outlet_aa9c72d7,image_0008.jpg,11,0.0017,0,scored,0.816,0.01,
outlet_aa9c72d7,image_0004.jpg,12,0.0016,0,scored,0.817,0.05,
outlet_aa9c72d7,image_0018.jpg,13,0.0016,0,scored,0.818,0.06,
outlet_aa9c72d7,image_0001.jpg,14,0.0014,0,scored,0.824,0.24,
outlet_aa9c72d7,image_0009.jpg,15,0.0014,0,scored,0.824,0.24,
outlet_aa9c72d7,image_0003.jpg,16,0.0014,0,scored,0.825,0.27,
outlet_aa9c72d7,image_0016.jpg,17,0.0014,0,scored,0.826,0.29,
outlet_aa9c72d7,image_0010.jpg,18,0.0009,0,scored,0.848,0.91,
outlet_aa9c72d7,image_0007.jpg,19,0.0006,0,scored,0.864,1.34,
outlet_aa9c72d7,image_0019.jpg,20,0.0005,0,scored,0.868,1.44,
outlet_ab1e8a98,image_0001.jpg,1,0.0650,0,scored,0.575,-1.02,
outlet_ab1e8a98,image_0003.jpg,2,0.0598,0,scored,0.585,-0.84,
outlet_ab1e8a98,image_0006.jpg,3,0.0524,0,scored,0.598,-0.60,
outlet_ab1e8a98,image_0008.jpg,4,0.0429,0,scored,0.615,-0.32,
outlet_ab1e8a98,image_0007.jpg,5,0.0366,0,scored,0.626,-0.12,
outlet_ab1e8a98,image_0010.jpg,6,0.0294,0,scored,0.640,0.12,
outlet_ab1e8a98,image_0009.jpg,7,0.0206,0,scored,0.662,0.49,
outlet_ab1e8a98,image_0002.jpg,8,0.0159,0,scored,0.676,0.75,
outlet_ab1e8a98,image_0005.jpg,9,0.0117,0,scored,0.695,1.06,
outlet_ab1e8a98,image_0004.jpg,10,0.0086,0,scored,0.715,1.41,
outlet_abd3f7bb,image_0001.jpg,1,0.7755,1,scored,0.160,-4.15,Median similarity to peers 0.16 vs folder median 0.50 (modified z = -4.2; absolute floor 0.27). Scene reads as 'closed shutter' while 3/6 peers read as 'storefront'. Signage text 'আল-আমিন - ১১৭৫৪-১৯২৭' shares 0/4 tokens with outlet signage ('১৪৯০ | 450 | বিক্রয়'). No geometric match to nearest peers (max 4 SIFT inliers).
outlet_abd3f7bb,image_0004.jpg,2,0.3000,1,duplicate,nan,nan,Identical copy of image_0003.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_abd3f7bb,image_0008.jpg,3,0.3000,1,duplicate,nan,nan,Identical copy of image_0007.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_abd3f7bb,image_0007.jpg,4,0.2022,0,scored,0.409,-1.11,
outlet_abd3f7bb,image_0009.jpg,5,0.1681,0,scored,0.431,-0.85,
outlet_abd3f7bb,image_0006.jpg,6,0.1028,0,scored,0.500,0.00,
outlet_abd3f7bb,image_0002.jpg,7,0.0949,0,scored,0.513,0.16,
outlet_abd3f7bb,image_0005.jpg,8,0.0774,0,scored,0.548,0.59,
outlet_abd3f7bb,image_0003.jpg,9,0.0741,0,scored,0.555,0.67,
outlet_ac1973a7,image_0012.jpg,1,0.0071,0,scored,0.587,-4.66,
outlet_ac1973a7,image_0001.jpg,2,0.0070,0,scored,0.728,-1.06,
outlet_ac1973a7,image_0011.jpg,3,0.0069,0,scored,0.730,-1.02,
outlet_ac1973a7,image_0006.jpg,4,0.0048,0,scored,0.755,-0.38,
outlet_ac1973a7,image_0007.jpg,5,0.0040,0,scored,0.766,-0.10,
outlet_ac1973a7,image_0003.jpg,6,0.0035,0,scored,0.773,0.10,
outlet_ac1973a7,image_0008.jpg,7,0.0031,0,scored,0.781,0.29,
outlet_ac1973a7,image_0004.jpg,8,0.0024,0,scored,0.795,0.65,
outlet_ac1973a7,image_0005.jpg,9,0.0024,0,scored,0.795,0.65,
outlet_ac1973a7,image_0009.jpg,10,0.0024,0,scored,0.797,0.70,
outlet_ac1973a7,image_0010.jpg,11,0.0017,0,scored,0.814,1.14,
outlet_ac1973a7,image_0002.jpg,12,0.0000,0,scored,0.634,-3.46,
outlet_ac589c16,image_0006.jpg,1,0.2281,0,scored,0.379,-0.74,
outlet_ac589c16,image_0001.jpg,2,0.2242,0,scored,0.390,0.00,
outlet_ac589c16,image_0003.jpg,3,0.2242,0,scored,0.390,0.00,
outlet_ac589c16,image_0005.jpg,4,0.2161,0,scored,0.399,0.61,
outlet_ac589c16,image_0004.jpg,5,0.1508,0,scored,0.443,3.57,
outlet_ac589c16,image_0002.jpg,6,0.1025,0,scored,0.242,-9.98,
outlet_ac5f17a2,image_0001.jpg,1,0.0052,0,scored,0.749,-2.03,
outlet_ac5f17a2,image_0019.jpg,2,0.0050,0,scored,0.751,-1.96,
outlet_ac5f17a2,image_0014.jpg,3,0.0045,0,scored,0.759,-1.70,
outlet_ac5f17a2,image_0028.jpg,4,0.0032,0,scored,0.780,-0.97,
outlet_ac5f17a2,image_0013.jpg,5,0.0029,0,scored,0.784,-0.82,
outlet_ac5f17a2,image_0026.jpg,6,0.0029,0,scored,0.784,-0.82,
outlet_ac5f17a2,image_0037.jpg,7,0.0028,0,scored,0.788,-0.70,
outlet_ac5f17a2,image_0031.jpg,8,0.0027,0,scored,0.790,-0.61,
outlet_ac5f17a2,image_0012.jpg,9,0.0025,0,scored,0.794,-0.50,
outlet_ac5f17a2,image_0035.jpg,10,0.0024,0,scored,0.795,-0.44,
outlet_ac5f17a2,image_0030.jpg,11,0.0023,0,scored,0.799,-0.31,
outlet_ac5f17a2,image_0011.jpg,12,0.0023,0,scored,0.800,-0.29,
outlet_ac5f17a2,image_0032.jpg,13,0.0022,0,scored,0.801,-0.27,
outlet_ac5f17a2,image_0009.jpg,14,0.0022,0,scored,0.801,-0.24,
outlet_ac5f17a2,image_0007.jpg,15,0.0020,0,scored,0.805,-0.11,
outlet_ac5f17a2,image_0005.jpg,16,0.0020,0,scored,0.806,-0.08,
outlet_ac5f17a2,image_0038.jpg,17,0.0019,0,scored,0.808,-0.01,
outlet_ac5f17a2,image_0008.jpg,18,0.0019,0,scored,0.808,0.01,
outlet_ac5f17a2,image_0010.jpg,19,0.0018,0,scored,0.813,0.15,
outlet_ac5f17a2,image_0025.jpg,20,0.0017,0,scored,0.815,0.22,
outlet_ac5f17a2,image_0002.jpg,21,0.0016,0,scored,0.819,0.35,
outlet_ac5f17a2,image_0036.jpg,22,0.0015,0,scored,0.822,0.45,
outlet_ac5f17a2,image_0034.jpg,23,0.0015,0,scored,0.823,0.50,
outlet_ac5f17a2,image_0021.jpg,24,0.0015,0,scored,0.823,0.50,
